sales_line_id,order_id,product_id,product_name,quantity,unit_selling_price,discount_pct,standard_cost
SOL0001213,SO000876,P005,Ecran 27 pouces,4,298.79,12,182
SOL0001214,SO000877,P001,Laptop 14 Pro,2,1181.82,0,760
SOL0001215,SO000878,P010,Sac a dos Metro,2,75.58,0,31
SOL0001216,SO000879,P011,Chaise Ergo,2,214.16,0,124
SOL0001217,SO000880,P009,Veste Urban,2,136.91,5,63
SOL0001218,SO000880,P003,Tablette Air 11,1,634.49,0,395
SOL0001219,SO000881,P009,Veste Urban,12,126.97,5,63
SOL0001220,SO000882,P004,Casque Audio Max,1,179.35,10,86
SOL0001221,SO000882,P007,Chaussures City,4,93.64,0,39
SOL0001222,SO000882,P006,Clavier Meca,3,107.92,12,54
SOL0001223,SO000883,P011,Chaise Ergo,1,206.22,8,124
SOL0001224,SO000884,P009,Veste Urban,6,138.84,0,63
SOL0001225,SO000885,P010,Sac a dos Metro,3,73.77,5,31
SOL0001226,SO000886,P005,Ecran 27 pouces,1,292.61,15,182
SOL0001227,SO000887,P010,Sac a dos Metro,5,76.92,5,31
SOL0001228,SO000888,P011,Chaise Ergo,1,220.76,5,124
SOL0001229,SO000889,P004,Casque Audio Max,11,160.23,10,86
SOL0001230,SO000890,P010,Sac a dos Metro,3,74.93,5,31
SOL0001231,SO000891,P009,Veste Urban,20,120.86,8,63
SOL0001232,SO000891,P008,T-Shirt Essential,22,22.21, 5.0 ,8
SOL0001233,SO000891,P009,Veste Urban,12,126.94,8,63
SOL0001234,SO000892,P001,Laptop 14 Pro,10,1094.56,12,760
SOL0001235,SO000892,P004,Casque Audio Max,7,162.9,15,86
SOL0001236,so000893,P009,Veste Urban,18,128.96,0,63
SOL0001237,SO000894,P007,Chaussures City,2,96.3,0,39
SOL0001238,SO000895,P002,Smartphone X5,1,839.71,10,520
SOL0001239,SO000895,P008,T-Shirt Essential,1,23.39,10,8
SOL0001240,SO000896,P003,Tablette Air 11,2,618.53,8,395
SOL0001241,SO000897,P002,Smartphone X5,1,854.65,12,520
SOL0001242,SO000898,P002,Smartphone X5,3,864.83,12,520
SOL0001243,SO000899,P012,Lampe LED Desk,1,42.51,12,18
SOL0001244,SO000899,P009,Veste  Urban,3,131.2,10,63
SOL0001245,SO000900,P009,Veste Urban,4,130.92,0,63
SOL0001246,SO000900,P007,Chaussures City,1,91.59,0,39
SOL0001247,SO000900,P008,T-Shirt Essential,1,23.72,0,8
SOL0001248,SO000901,P003,Tablette Air 11,1,616.62,10,395
SOL0001249,SO000902,P012,Lampe LED Desk,10,38.08,5,18
SOL0001250,SO000902,P008,T-Shirt Essential,6,20.91,12,8
SOL0001251,SO000903,P002,Smartphone X5,1,838.59,8,520
SOL0001252,SO000904,P004,Casque Audio Max,4,164.38,0,86
SOL0001253,SO000905,P010,Sac a dos Metro,1,71.36,0,31
SOL0001254,SO000905,P008,T-Shirt Essential,1,24.43,0,8
SOL0001255,SO000905,P004,Casque Audio Max,1,172.85,5,86
SOL0001256,SO000906,P012,Lampe LED Desk,2,45.27,0,18
SOL0001257,SO000907,P006,Clavier Meca,1,104.1,0,54
SOL0001258,SO000908,P009,Veste Urban,16,128.73,8,63
SOL0001259,SO000908,P009,Veste Urban,22,124.53,8,63
SOL0001260,SO000909,P010,Sac a dos Metro,3,73.98,0,31
SOL0001261,SO000909,P002,Smartphone X5,4,859.75,0,520
SOL0001262,SO000910,P009,Veste Urban,6,125.91,8,63
SOL0001263,SO000910,P001,Laptop 14 Pro,3,1084.35,5,760
SOL0001264,SO000910,P005,Ecran 27 pouces,13,261.1,15,182
SOL0001265,SO000911,P002,Smartphone X5,1,838.18,0,520
SOL0001266,SO000912,P005,Ecran 27 pouces,3,291.37,5,182
SOL0001267,SO000913,P010,Sac a dos Metro,1,76.49,0,31
SOL0001268,SO000914,P009,Veste Urban,6,141.13,8,63
SOL0001269,SO000915,P008,T-Shirt Essential,11,21.8,0,8
SOL0001270,SO000916,P010,Sac a dos Metro,1,73.02,10,31
SOL0001271,SO000917,P011,Chaise Ergo,2,209.56,5,124
SOL0001272,SO000918,P003,Tablette Air 11,3,600.41,0,395
SOL0001273,SO000919,P010,Sac a dos Metro,1,70.44,8,31
SOL0001274,SO000920,P011,Chaise Ergo,4,219.77,5,124
SOL0001275,SO000921,P006,Clavier Meca,"3,0",104.3, 5.0 ,54
SOL0001276,SO000922,P007,Chaussures City,1,90.32,10,39
SOL0001277,SO000923,P008,T-Shirt Essential,4,24.46,5,8
SOL0001278,SO000924,P006,Clavier Meca,3,110.06,12, 54.0 
SOL0001279,SO000925,P001,Laptop 14 Pro,2,1164.24,0,760
SOL0001280,SO000926,P006,Clavier Meca,1,109.74,5,54
SOL0001281,so000927,P005,Ecran 27 pouces,3.0,293.32,8,"182,0"
SOL0001282,SO000928,P009,Veste Urban,5,139.95,0,63
SOL0001283,SO000929,P003,Tablette Air 11,1,625.41,0,395
SOL0001284 ,SO000930,P010,Sac a dos Metro,6,75.6,8,31
SOL0001285,SO000930,P006,Clavier Meca,2,108.21,10,54
SOL0001286,SO000931,P011,Chaise Ergo,6,192.52,12,124
SOL0001287,SO000931,P007,Chaussures City,10,86.97,5,39
SOL0001288,SO000931,P001,Laptop 14 Pro,6,1044.53,12,760
SOL0001289,SO000932,P001,Laptop 14 Pro,3,1210.14,10,760
SOL0001290,SO000933,P003,Tablette Air 11,2,630.71,8,395
SOL0001291,SO000934,P005,Ecran 27 pouces,2,307.18,12,182
SOL0001292,SO000934,P003,Tablette Air 11,4,648.35,10,395
SOL0001293,SO000934,P004,  Casque Audio Max  ,3,179.55, 12.0 ,86
SOL0001294,SO000935,P012,Lampe LED Desk,3,42.05,10,18
SOL0001295,SO000936,P012,Lampe LED Desk,2,42.83,0,18
SOL0001296,SO000936,P006,Clavier Meca,2,106.46,0,54
SOL0001297,SO000937,P002,Smartphone X5,2,857.52,10,520
SOL0001298,SO000938,P008,T-Shirt Essential,1,23.01,10,8
SOL0001299,SO000939,P011,Chaise Ergo,3,217.15,12,124
SOL0001300,SO000940,P011,Chaise Ergo,2,208.42,0,124
SOL0001301,SO000940,P011,Chaise Ergo,1,214.94,0,124
SOL0001302,SO000941,P006,Clavier Meca,3,111.43,10,54
SOL0001303,SO000941,P005,Ecran 27 pouces,2,293.04,5,182
SOL0001304,SO000942,P006,Clavier Meca,1,110.23,0,54
SOL0001305,SO000943,P012,Lampe LED Desk,3,38.2,10,18
SOL0001306,SO000943,P009,Veste Urban,13,119.65,10,63
SOL0001307,SO000944,P006,Clavier Meca,3,112.73,0,54
SOL0001308,SO000945,P005,Ecran 27 pouces,"1,0",286.11,8,182
SOL0001309,SO000946,P007,Chaussures City,21,84.68,8,39
SOL0001310,SO000947 ,P008,T-Shirt Essential,10,20.8,0,8
SOL0001311,SO000948,P008,T-Shirt Essential,1,24.1,5.0,8
SOL0001312,SO000949,P001,Laptop 14 Pro,3,1198.37,12,760
SOL0001313,SO000950,P004,Casque Audio Max,2,181.06,12,86
SOL0001314,SO000951,P009,Veste Urban,4,137.78,5,63
SOL0001315,SO000952,P002,Smartphone X5,1,877.38,0,520
SOL0001316,SO000952,P001,Laptop 14 Pro,3,1223.89,0,760
SOL0001317,SO000953,P011,Chaise Ergo,3,220.07,5,124
SOL0001318,SO000954,P001,Laptop 14 Pro,1,1184.55,10,760
SOL0001319,SO000955,P003,Tablette Air 11,4,636.34,10,395
SOL0001320,SO000956,P012,Lampe LED Desk,1,43.26,10,18
SOL0001321,SO000956,P012,Lampe LED Desk,4,44.74,0,18
SOL0001322,SO000956,P011,Chaise Ergo,2,220.61,0,124
SOL0001323,SO000957,P001,Laptop 14 Pro,1,1132.07,15,760
SOL0001324,SO000957,P012,Lampe LED Desk,3,41.81,10,18
SOL0001325,SO000958,P001,Laptop 14 Pro,3,1031.73,0,760
SOL0001326,SO000959,P005,Ecran 27 pouces,"3,0",293.14,0,182
SOL0001327,SO000959,P002,Smartphone X5,3,836.71,0,520
SOL0001328,SO000960,P003,Tablette Air 11,1,598.54,10,395
SOL0001329,SO000961,P011,Chaise Ergo,3,212.99,0,124
SOL0001330,SO000962,P003,Tablette Air 11,13,572.09,8,395
SOL0001331,SO000963,P002,Smartphone X5,2,821.26,15,520.0
SOL0001332,SO000963,P010,Sac a dos Metro,1,72.62,12,31
SOL0001333,SO000963,P006,Clavier Meca,2,103.88,12,54
SOL0001334,SO000964,P003,Tablette Air 11,11,560.52,0,395
Sol0001335,SO000964,P001,Laptop 14 Pro,4,1100.15,"5,0",760
SOL0001336,SO000964,P011,Chaise Ergo,11.0, 197.17 ,12,124
SOL0001337,SO000965,P005,Ecran 27 pouces,1,303.83,0,182
SOL0001338,SO000966,P010,Sac a dos Metro,4,74.69,12,31
SOL0001339,SO000967,P010,Sac a dos Metro,20,65.39,10,31
SOL0001340,SO000967,P009,Veste Urban,6,122.44,15,63
SOL0001341,SO000968,P006,Clavier Meca,3,109.68,15,54
SOL0001342,SO000969,P010,Sac a dos Metro,4,71.3,8,31
SOL0001343,SO000970,P006,Clavier Meca,3,108.54,12,54
SOL0001344,SO000971,P012,Lampe LED Desk,8,40.48,0,18
SOL0001345,SO000972,P002,Smartphone X5,1,843.6,5,520
SOL0001346,SO000972,P005,Ecran 27 pouces,1,304.76,5,182
SOL0001347,SO000973,P009,Veste Urban,22,125.52,8,63
SOL0001348,SO000974,P007,Chaussures City,1,94.27,0,39
SOL0001349,SO000975,P010,Sac a dos Metro,15,66.52,5,31
SOL0001350,SO000976,P011,Chaise Ergo,1,209.07,0,124
SOL0001351,SO000977,P003,Tablette Air 11,1,601.7,10,395
SOL0001352,SO000978,P010,Sac a dos Metro,18,63.99,10,31
SOL0001353,SO000979,P004,Casque Audio Max,2,176.69,5,86
SOL0001354,SO000979,P002,Smartphone X5,1,844.76,12,520
SOL0001355,SO000980,P007,Chaussures City,1,94.33,12,39.0
SOL0001356,SO000981,P003,Tablette Air 11,1,607.18,10,395
SOL0001357,SO000982,P003,Tablette Air 11,2,633.49,0,395
SOL0001358,SO000983,P002 ,Smartphone X5,4,756.04,0,520
SOL0001359,SO000984,P007,Chaussures City,1,93.2,8,39
SOL0001360,SO000984,P011,Chaise Ergo,2,214.69,8,124
SOL0001361,SO000985,P009,Veste Urban,1,138.52,0,63
SOL0001362,SO000986,P003,Tablette Air 11,1,631.48,0,395
Sol0001363,SO000986,P006,Clavier Meca,2,108.94,5,54
SOL0001364,SO000987,P005,Ecran 27 pouces,4,307.3,8,182
SOL0001365,SO000988,P010,Sac a dos Metro,20,63.9,0,"31,0"
SOL0001366,SO000989,P005,Ecran 27 pouces,2,296.56,10,182
SOL0001367,SO000990,P002,Smartphone X5,4,781.46,10,520
SOL0001368,SO000991,P011,Chaise Ergo,10,185.46,8,124
SOL0001369,SO000991,P003,Tablette Air 11,8,580.08,0,395
SOL0001370,SO000992,P005,Ecran 27 pouces,1,309.24,12,182
SOL0001371,SO000993,P008,T-Shirt Essential,9.0,20.93,0,8
SOL0001372,SO000994,P008,T-Shirt Essential,7,22.12,12,8
SOL0001373,SO000994,P002,Smartphone X5,12,775.5,8,520
SOL0001374,SO000995,P010,Sac a dos Metro,10.0,63.78,0,31
SOL0001375,SO000995 ,P009,Veste Urban,10,"129,1",0,63
SOL0001376,SO000996,P009,Veste Urban,22,128.51,12,63
SOL0001377,SO000997,P008,T-Shirt Essential,3,24.51,0,8
SOL0001378,SO000998,P010,Sac a dos Metro,13,67.98,0,31
SOL0001379,SO000998,P012,Lampe LED Desk,7,38.68,0,18
SOL0001380,SO000999,p012,Lampe LED Desk,3,44.56,5,18
SOL0001381,SO001000,P009,Veste Urban,1,139.59,0,63
SOL0001382,SO001001,P002,Smartphone X5,1,843.76,12,520
SOL0001383,SO001002,P010,Sac a dos Metro,2,76.09,5,31
SOL0001384,SO001003,P004,Casque Audio Max,2,174.14,0,86
SOL0001385,SO001004,P006,Clavier Meca,9,99.89,0,54
SOL0001386,SO001005,P002,Smartphone X5,1,804.78,8,520
SOL0001387,SO001006,P006,Clavier Meca,2,102.82,0,54
SOL0001388,SO001006,P009,Veste Urban,1,131.78,0,63
SOL0001389,SO001006,P010,Sac a dos Metro,1,74.71,0,31
SOL0001390,SO001007,P002,Smartphone X5,3,852.49,8,520
SOL0001391,SO001007,P009,Veste Urban,4,133.27,10,63
SOL0001392,SO001007,P003,Tablette Air 11,3,623.05,8,395
SOL0001393,SO001008,P004,Casque Audio Max,13,156.92,5,86
SOL0001394,SO001009,P011,Chaise Ergo,2,203.29,5,124
SOL0001395,SO001010,P006,Clavier Meca,3,112.91,10,54
SOL0001396,SO001010,P009,Veste Urban,1,142.71,0,63
SOL0001397,SO001011,P006,Clavier Meca,3,109.88,8,54
SOL0001398,SO001012,P005,Ecran 27 pouces,2,284.28,0,182
SOL0001399,SO001013,P012,Lampe LED Desk,1,42.23,5,18
SOL0001400,SO001013,P007,Chaussures City,2,92.23,10,39
SOL0001401,SO001014,P004,Casque Audio Max,4,161.79,12,86
SOL0001402,  SO001015  ,P006,Clavier Meca,8,96.27,10.0,54
SOL0001403,SO001016,P003,Tablette Air 11,3,622.91,0,395
SOL0001404,SO001017,P006,Clavier Meca,3,110.6,5,54
SOL0001405,SO001018,P011,Chaise Ergo,2,215.52,0,124
SOL0001406,SO001019,P007,Chaussures City ,3,91.0,0,39
SOL0001407,SO001019,P007,Chaussures City,1,94.2,0,39
SOL0001408,SO001019,P002,Smartphone X5,1,799.57,0,520
SOL0001409,SO001020,P005,Ecran 27 pouces,2,300.77,0,182
SOL0001410,SO001021,P009,Veste Urban,7,123.29,10,63
SOL0001411,SO001022,P006,Clavier Meca,3,97.41,8,54
SOL0001412,SO001023,P007,Chaussures City,1,90.78,5,39
SOL0001413,SO001024,P012,Lampe LED Desk,1,43.88,0,18
SOL0001414,SO001025,P005,Ecran 27 pouces,1,281.1,8,182
SOL0001415,SO001026,P010,Sac a dos Metro,1,72.64,0,31
SOL0001416,SO001027,P006,Clavier Meca, 2.0 ,105.75,8,54
SOL0001417,SO001028,P004,Casque Audio Max,2,168.3,12,NA
SOL0001418,SO001029,P006,Clavier Meca,1,102.97,0,54
SOL0001419,SO001029,P002,Smartphone X5,3,849.73,0,520
SOL0001420,SO001030,P008,T-Shirt Essential,3,23.16,0,8
SOL0001421,SO001031,P012,Lampe LED Desk,5,38.89,0,18
SOL0001422,SO001032,P007,Chaussures City,11,81.73,0,39
SOL0001423,SO001032,P007,Chaussures City,10,82.38,0,39
SOL0001424,SO001033,P004,Casque Audio Max,1,174.75,12,86
SOL0001425,SO001034,P002,Smartphone X5,4,872.31,12,520
SOL0001426,SO001035,P011,Chaise Ergo,1,218.97,10,"124,0"
SOL0001427,SO001036,P008,T-Shirt Essential,4,23.98,0,8
SOL0001428,SO001037,P004,Casque Audio Max,2,184.18,0,86
SOL0001429,SO001037,P007,Chaussures City,2,98.15,0,39
SOL0001430,SO001038,P005,Ecran 27 pouces,1,285.35,8,182
SOL0001431,SO001039,P006,Clavier Meca,3,107.65,12,54
SOL0001432,SO001039,P002,Smartphone X5,1,877.74,8,520
SOL0001433,SO001040,P003,Tablette Air 11,12,568.14,0,395
SOL0001434,SO001041,P005,Ecran 27 pouces,8,261.64,5,182
SOL0001435,SO001041,P009,Veste Urban,11,129.2,12,63
SOL0001436,SO001042,P005,Ecran 27 pouces,2,303.88,0,182
SOL0001437,SO001043,P003,Tablette Air 11,13,545.58,5,395
SOL0001438,SO001043,P008,T-Shirt Essential,13,21.55,10,8
SOL0001439,SO001044,P004,Casque Audio Max,4,185.12,5,86
SOL0001440,SO001044,P011,Chaise Ergo,2,216.23,5,124
SOL0001441,SO001045,P007,Chaussures City,3,91.85,0,39
SOL0001442,SO001046,P006,Clavier Meca,3,102.57,5,54
SOL0001443,SO001047,P009,Veste Urban,4,139.86,10,63
SOL0001444,SO001047,P005,Ecran 27 pouces,1,301.81,5,182
SOL0001445,SO001048,P001,Laptop 14 Pro,3,1133.69,10,760
SOL0001446,SO001049,P008,T-Shirt Essential,4,24.03,0,8
SOL0001447,SO001050,P012,Lampe LED Desk,1,44.27,0,18
SOL0001448,SO001051,P002,Smartphone X5,3,843.58,10,520
SOL0001449,SO001052,P008,T-Shirt Essential,4,24.71,8,8
SOL0001450,SO001053,P008,T-Shirt Essential,3,24.9,5,8
SOL0001451,SO001054,P002,Smartphone X5,3,861.45,5,520
SOL0001452,SO001055,P010,Sac a dos Metro,15,68.04,10,31
SOL0001453,SO001056,P004,Casque Audio Max,7,154.77,0,86
SOL0001454,SO001056,P010,Sac a dos Metro,6,65.42,10,31
SOL0001455,SO001057,P010,Sac a dos Metro,4,73.93,5,31
SOL0001456,SO001057,P003,Tablette Air 11 ,3,630.7,8,395.0
SOL0001457,SO001057,P007,Chaussures City,2,93.17,5,39
SOL0001458,SO001058,P001,Laptop 14 Pro,1,1121.49,0,760
SOL0001459,SO001058,P001,Laptop 14 Pro,1,1200.7,10,760
SOL0001460,SO001058,P009,Veste Urban,1,135.67,0,63
SOL0001461,SO001059,P007,Chaussures City,1,94.27,0,39
SOL0001462,So001060,P004,Casque Audio Max,4.0,176.68,"10,0",86
SOL0001463,SO001061,P011,Chaise Ergo,1,218.35,0,124
SOL0001464,SO001062,P011,Chaise Ergo,1,218.65,12,124
SOL0001465,SO001062,P009,Veste Urban,2,139.6,12,63
SOL0001466,SO001062,P010 ,Sac a dos Metro, 1.0 ,72.15,8,31
SOL0001467,So001063,P003,Tablette Air 11,1,636.94,12,395
SOL0001468,SO001064,P008,T-Shirt Essential,5,23.52,0,8
SOL0001469,SO001065,P012,Lampe LED Desk,7,38.12,8,18
SOL0001470,SO001065,P001,Laptop 14 Pro,12,1038.5,10,760
SOL0001471,SO001066,P003,Tablette Air 11,1,640.47,12,395
SOL0001472,SO001066,P003,Tablette Air 11,1,599.82,5,395
SOL0001473,SO001067,P005,Ecran 27 pouces,2,284.73,0,182
SOL0001474,SO001068,P010,Sac a dos Metro,1,73.34,10,31
SOL0001475,SO001068,P003,Tablette Air 11,3,642.39,5,395
SOL0001476,so001069,P004,Casque Audio Max,7,155.98,0,86
SOL0001477,SO001069,P005,Ecran 27 pouces,7,270.98,0,182
SOL0001478,SO001070,P010,Sac a dos Metro,5,75.34,10,31
SOL0001479,SO001071,P007,Chaussures City,2,94.95,5,39
SOL0001480,SO001071,P005,Ecran 27 pouces,1,301.47,10,182
SOL0001481,SO001072,P003,Tablette Air 11,4,631.44,0,395
SOL0001482,SO001072,P005,Ecran 27 pouces,3,299.72,0,182
SOL0001483,SO001073,P005,Ecran 27 pouces,3,265.79,0,182
SOL0001484,SO001074,P012,Lampe LED Desk,3,44.28,5,18
SOL0001485,SO001075,P006,Clavier Meca,3,NA,8,54
SOL0001486,SO001075,P003,Tablette Air 11,3,624.05,12,395
SOL0001487,SO001076,P010,Sac a dos Metro,3,75.48,0,31
SOL0001488,SO001077,P008,T-Shirt Essential,2,23.75,0,8
SOL0001489,SO001078,P012,Lampe LED Desk,3,44.09,5,18
SOL0001490,SO001078,P006,Clavier Meca,3,105.16,0,54
SOL0001491,SO001079,P002,Smartphone X5,3.0,879.27,0,520
SOL0001492,SO001080,P011,Chaise Ergo,3,215.05,10,124
SOL0001493,SO001081,P003,Tablette Air 11,1,634.84,0,395
SOL0001494,SO001082,P006,Clavier Meca,2,110.33,8,54
SOL0001495,SO001083,P006,Clavier Meca,1,107.49,10,54
SOL0001496,SO001084,P006,Clavier Meca,4,99.84,0,54
SOL0001497,SO001085,P010,Sac a dos Metro,2,74.86,0,31
SOL0001498,SO001086,P007,Chaussures City,15,85.06,12,39
SOL0001499,SO001087,P003,Tablette Air 11,1,618.24,0,395
SOL0001500,SO001088,P003,Tablette Air 11,1,601.17,0,395
SOL0001501,SO001088,P007,Chaussures City,2,90.15,0, 39.0 
SOL0001502,SO001089,P002,Smartphone X5,4,755.92,0,520
SOL0001503,SO001090,P004,Casque Audio Max,3,183.01,0,86
SOL0001504,SO001091,P010,Sac a dos Metro,20,66.22,0,31
SOL0001505,SO001091,P002,Smartphone X5,9,749.48,0,520
SOL0001506,SO001091,P008,T-Shirt Essential,22,21.54,0,8
SOL0001507,SO001092,P003,Tablette Air 11,3,555.77,8,395
SOL0001508,SO001093,P004,Casque Audio Max,1,174.39,10,86
SOL0001509,SO001094,P006,Clavier Meca,2,110.86,8,54
SOL0001510,SO001095,P006,Clavier Meca,2,108.93,5,54
SOL0001511,SO001095,P011,Chaise Ergo,4,217.21,10,124
SOL0001512,SO001096,P005,Ecran 27 pouces,2,296.95,10,182
SOL0001513,SO001096,P011,Chaise Ergo,3,216.64,10,124
SOL0001514,SO001097,P005,Ecran 27 pouces,10,272.91,8,182
SOL0001515,SO001098,P006,Clavier Meca,,95.38,0,54
SOL0001516,SO001098,P006,Clavier Meca,13,95.08,0,54
SOL0001517,SO001099,P001,Laptop 14 Pro,4,1030.06,5,760
SOL0001518,SO001100,P011,Chaise Ergo,3,211.4,0,124
SOL0001519,SO001101,P011,Chaise Ergo,3,219.83,10,124
SOL0001520,SO001102,P003,Tablette Air 11,3,602.86,8,395
SOL0001521,SO001102,P007,Chaussures City,2,93.04,5,39
SOL0001522,SO001102,P003,  Tablette Air 11  ,2,617.59,15,395
SOL0001523,SO001103,P007,Chaussures City,19,85.28,15,39
SOL0001524,SO001103,P012,Lampe LED Desk,13,39.55,10,18
SOL0001525,SO001104,P004,Casque Audio Max,2,179.33,0,86
SOL0001526,SO001104,P007,Chaussures City,2,95.82,0,39
SOL0001527,SO001104,P010,Sac a dos Metro,1,72.91,0,31
SOL0001528,SO001105,P011,Chaise Ergo,2,222.26,0,124
SOL0001529,SO001106,P002,Smartphone X5,4,839.0,10,520
SOL0001530,SO001107,P008,T-Shirt Essential,6,24.21,15,8
SOL0001531,SO001107,P010,Sac a dos Metro,4,74.36, 12.0 ,31
SOL0001532,SO001108,P004,Casque Audio Max,3,180.37,0,86
SOL0001533,SO001109,P011,Chaise Ergo,3,218.14,0,124
SOL0001534,SO001110,P011,Chaise Ergo,9,198.12,8,124
SOL0001535,SO001111,P003,Tablette Air 11,1,608.52,0,395
SOL0001536,SO001112,P012,Lampe LED Desk,4,44.45,10,18
SOL0001537,SO001112,P004,Casque Audio Max,1,175.95,10,86
SOL0001538,SO001112,P006,Clavier Meca,4,108.4,15,54
SOL0001539,SO001113,P001,Laptop 14 Pro,1,1180.73,0,760
SOL0001540,SO001114,P001,Laptop 14 Pro,4,1197.67,15,760
SOL0001541,SO001115,P004,Casque Audio Max,3,177.98,5,86
SOL0001542,SO001116,P005,Ecran 27 pouces,10,268.98,10,182
SOL0001543,SO001116,P006,Clavier Meca,4,100.74,5,54
sol0001544 ,SO001117,P003,Tablette Air 11,3,596.03,0,395
SOL0001545,SO001117,P012,Lampe LED Desk,3,42.11,0,18
SOL0001546,SO001118,P008,T-Shirt Essential,4,23.88,0,8
SOL0001547,SO001119,P006,Clavier Meca,2,109.71,10,54
SOL0001548,SO001120,P006,Clavier Meca,2,112.98,8,54
SOL0001549,SO001121,P007,Chaussures City,4,92.06,8,39
SOL0001550,SO001122,P007,Chaussures City,2,95.54,8,39
SOL0001551,SO001123,P009,Veste Urban,22,124.54,10,63
SOL0001552,SO001124,P012,Lampe LED Desk,3,44.74,5,18
SOL0001553,SO001125,P003,Tablette Air 11,1,621.08,10,395
SOL0001554,SO001126,P012,Lampe LED Desk,2,43.51,10,18
SOL0001555,SO001127,P004,Casque Audio Max,6,158.83,10,86
SOL0001556,SO001128,P008,T-Shirt Essential,1,24.35,0,8
SOL0001557,SO001128,P012,Lampe LED Desk,1,42.33,5,18
SOL0001558,SO001129,P008,T-Shirt Essential,2,24.45,10,8
SOL0001559,SO001130,P004,Casque Audio Max,13,159.59,0,86
SOL0001560,SO001131,P001,Laptop 14 Pro,4,1206.99,5,760
SOL0001561,SO001132,P006,Clavier Meca, 1.0 ,109.63,0,54
SOL0001562,SO001133,P010,Sac a dos Metro,5,75.87,0,31
SOL0001563,SO001134,P009,Veste Urban,6,143.19,10,63
SOL0001564,SO001135,P008,T-Shirt Essential,1,23.63,8,8
SOL0001565,SO001136,P007,Chaussures City,18,85.44,5,39
SOL0001566,SO001136,P010,Sac a dos Metro,20,64.94,12,31
SOL0001567,SO001137,P001,Laptop 14 Pro,4,1178.0,5,760
SOL0001568,SO001138,P011,Chaise Ergo,3,198.66,0,124
SOL0001569,SO001139,P003,Tablette Air 11,3,642.23,5.0,395
SOL0001570,SO001140,P004,Casque Audio Max,1,180.87,12,86
SOL0001571,SO001141,P003,Tablette Air 11,2,603.55,10,395
SOL0001572,SO001142,P006,Clavier Meca,1,111.41,10,54
SOL0001573,SO001143,P003,Tablette Air 11,2,612.25,0,395
SOL0001574,SO001144,P002,Smartphone X5,2,879.27,5,520
SOL0001575,SO001145,P001,Laptop 14 Pro,3,1053.2,12,760
SOL0001576,SO001145,P010,Sac a dos Metro,19,64.68,12,31
SOL0001577,SO001145,P003,Tablette Air 11,10,575.06,8,395
SOL0001578,SO001146,P007,Chaussures City,4,89.53,5,39
SOL0001579,SO001147,P011,Chaise Ergo,3,215.47,12,124
SOL0001580,SO001148,P010,Sac a dos Metro,5,74.02,0,31
SOL0001581,SO001148,P006,Clavier Meca,3,111.76,0,54
SOL0001582,SO001149,P010,Sac a dos Metro,3,73.18,0,31
SOL0001583,SO001149,P003,Tablette Air 11,1,615.81,0,395
SOL0001584,SO001149,P011,Chaise Ergo,1,217.1,0,124
SOL0001585,SO001150,P012,Lampe LED Desk,5,38.22,5,18
SOL0001586,SO001151,P005,Ecran 27 pouces,7,267.46,8,182
SOL0001587,SO001151,P005,Ecran 27 pouces,9,262.14,5,182
SOL0001588,SO001152,P001,Laptop 14 Pro,4,1205.51,0,760
SOL0001589,SO001153,P011,Chaise Ergo,1,217.46,10,124
SOL0001590,SO001153,P001,Laptop 14 Pro,3,1184.22,12,760
SOL0001591,SO001154,P002,Smartphone X5,4,844.87,0,520
SOL0001592,SO001155,P006,Clavier Meca,2,112.96,0,54
SOL0001593,SO001155,P005,Ecran 27 pouces,1,293.58,0,182
SOL0001594,SO001156,P007,Chaussures City,1,95.64,5,39
SOL0001595,SO001157,P008,T-Shirt Essential,5,23.97,10,8
SOL0001596,SO001157,P005,Ecran 27 pouces,1,298.73,8,182
SOL0001597,SO001158,P007,Chaussures City,,90.96,0,39
SOL0001598,SO001158,P002,Smartphone X5,1,834.39,0,520
SOL0001599,SO001159,P009,Veste Urban,4,139.23,0,63
SOL0001600,SO001160,P002,Smartphone X5,4,832.46,0,520
SOL0001601,SO001161,P006,Clavier Meca,2,106.47,12,54
SOL0001602,SO001162,P001,Laptop 14 Pro,3,1163.32,10,760
SOL0001603,SO001162,P004,Casque Audio Max,1,180.25,5,86
SOL0001604,SO001162,P007,Chaussures City,2,96.6,12,39
SOL0001605,SO001163,P010,Sac a dos Metro,21,66.29,0,31
SOL0001606,SO001164,P010,Sac a dos Metro,4,73.59,0,31
SOL0001607,SO001164,P009,Veste Urban,5,136.25,0,63
SOL0001608,SO001165,P011,Chaise Ergo,2,204.29,0,124
SOL0001609,SO001166,P010,Sac a dos Metro,3,76.64,0,31
SOL0001610,SO001167,P009,Veste Urban,3,132.02,12,63
SOL0001611,SO001167,P011,Chaise Ergo,2,215.82,5,124
SOL0001612,SO001168,P002,Smartphone X5,2,845.3,0,520
SOL0001613,SO001169,P007,Chaussures City,2,91.34,0,39
SOL0001614,SO001170,P004,Casque Audio Max,1,179.3,8,86
SOL0001615,SO001170,P011,Chaise Ergo,2,205.01,12,124
SOL0001616,SO001171,P001,Laptop 14 Pro,2,1178.89,10,760
SOL0001617,so001172,P001,Laptop 14 Pro,2,1181.88,10,760
SOL0001618,SO001172,P012,Lampe LED Desk,3,43.71,0.0,18
